Customer_id,date,time,order_id,items,amount,mode,restaurant,Status,ratings,feedback,delivery_time,order_preperation_time,premium_member,Restraunt_location
2326,2023-08-10,05:24:29,2426,Quiche,33.86,In-person,Telegrafas,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Houston
2327,2023-11-23,16:40:47,2427,Olives,21.0,Online,Sushi Masters,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Austin
2328,2023-06-14,19:49:27,2428,Quiche,13.19,Online,Brussels Mussels ,Delivered,4.0,Food not good,26.0,13.0,No,Plano
2329,2023-07-15,12:06:59,2429,Soup of the day,27.18,In-person,Stebuklai,Delivered,3.0,Reached on time,40.0,14.0,No,Austin
2330,2024-01-23,08:55:23,2430,Quiche,32.17,In-person,Gaspar,Cancelled,1.0,bad experience,,0.0,No,Dallas
2331,2024-04-07,15:01:07,2431,Quiche,23.15,In-person,Demoloftas,Delivered,4.0,Will order again,33.0,9.0,No,Houston
2332,2023-08-18,12:30:25,2432,Quiche,38.82,In-person,Sushi Masters,Delivered,3.0,Easy to order,45.0,8.0,Yes,Houston
2333,2023-09-08,20:29:17,2433,Soup of the day,35.75,In-person,Le Travi,On Hold,1.0,bad experience,,0.0,No,Houston
2334,2023-11-30,15:36:03,2434,Olives,23.31,In-person,Saint German,Cancelled,2.0,bad experience,,0.0,No,Dallas
2335,2023-09-15,16:53:30,2435,Soup of the day,40.19,Online,Sushi Masters,On Hold,2.0,didnt recieve delivery,,0.0,No,Plano
2336,2024-03-08,06:26:35,2436,Olives,35.95,In-person,Gaspar,Cancelled,1.0,,,0.0,Yes,Plano
2337,2023-11-11,08:21:56,2437,Olives,35.5,In-person,Gaspar,On Hold,0.0,recieved better price elsewhere,,0.0,Yes,Corpus Christi
2338,2023-07-05,15:45:33,2438,Quiche,32.14,Online,Stebuklai,Cancelled,0.0,too much waiting,,0.0,Yes,Corpus Christi
2339,2024-02-13,00:55:18,2439,Olives,10.46,Online,Brussels Mussels ,On Hold,2.0,,,0.0,Yes,Houston
2340,2023-09-24,01:14:23,2440,Soup of the day,37.86,Online,Stebuklai,Cancelled,0.0,too much waiting,,0.0,No,Corpus Christi
2341,2024-02-20,00:58:41,2441,Soup of the day,25.04,Online,Augustin,On Hold,2.0,delay in order,,0.0,Yes,Plano
2342,2024-01-21,10:04:50,2442,Olives,47.7,In-person,Le Travi,Delivered,2.0,Fast delivery,65.0,20.0,No,Corpus Christi
2343,2024-01-09,12:29:25,2443,Quiche,42.72,Online,Selfish,Cancelled,1.0,recieved better price elsewhere,,0.0,Yes,Corpus Christi
2344,2023-06-17,01:24:48,2444,Quiche,33.51,Online,Demoloftas,Delivered,4.0,High price,20.0,8.0,No,Houston
2345,2023-08-10,21:38:35,2445,Soup of the day,20.09,Online,Selfish,On Hold,3.0,delay in order,,0.0,Yes,Plano
2346,2023-07-11,21:34:07,2446,Quiche,18.15,In-person,Brussels Mussels ,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Houston
2347,2023-10-04,05:43:51,2447,Olives,23.62,In-person,Saint German,On Hold,2.0,delay in order,,0.0,Yes,Plano
2348,2024-02-14,13:03:00,2448,Olives,29.06,In-person,Saint German,On Hold,3.0,,,0.0,Yes,Austin
2349,2023-07-14,19:08:24,2449,Soup of the day,21.84,Online,Telegrafas,Delivered,4.0,Food not good,38.0,24.0,No,Houston
2350,2024-02-23,20:04:34,2450,Olives,30.6,In-person,Brussels Mussels ,Cancelled,1.0,bad experience,,0.0,Yes,Corpus Christi
2351,2023-04-23,02:26:48,2451,Soup of the day,16.61,Online,Veranda,On Hold,2.0,didnt recieve delivery,,0.0,No,Corpus Christi
2352,2023-12-11,23:41:32,2452,Olives,49.11,Online,Brussels Mussels ,Delivered,2.0,Will order again,66.0,26.0,No,Houston
2353,2023-06-18,06:35:04,2453,Soup of the day,14.32,Online,Saint German,Delivered,3.0,Food not good,45.0,30.0,Yes,Corpus Christi
2354,2024-02-17,22:05:05,2454,Quiche,47.28,Online,Selfish,Delivered,3.0,very good food,45.0,32.0,Yes,San Antonio
2355,2024-03-10,02:10:57,2455,Olives,46.54,In-person,Sushi Masters,Delivered,5.0,fullfilling stomach,49.0,38.0,Yes,Houston
2356,2024-03-15,20:37:56,2456,Olives,31.01,In-person,Saint German,On Hold,1.0,bad experience,,0.0,Yes,Plano
2357,2024-03-22,02:09:46,2457,Soup of the day,39.0,In-person,Sushi Masters,On Hold,2.0,recieved better price elsewhere,,0.0,No,Austin
2358,2023-06-22,14:18:00,2458,Soup of the day,27.44,In-person,Gaspar,On Hold,2.0,,,0.0,No,Austin
2359,2024-03-14,07:08:18,2459,Olives,35.2,Online,Gaspar,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Plano
2360,2023-06-25,05:40:10,2460,Soup of the day,23.62,Online,Demoloftas,Cancelled,1.0,didnt recieve delivery,,0.0,No,Dallas
2361,2023-08-29,06:20:48,2461,Olives,22.05,Online,Augustin,Delivered,3.0,Amazing food,47.0,36.0,Yes,Corpus Christi
2362,2023-07-21,03:12:08,2462,Quiche,33.13,Online,Selfish,On Hold,2.0,delay in order,,0.0,No,Houston
2363,2023-10-21,21:02:38,2463,Soup of the day,29.93,Online,Selfish,Delivered,3.0,value for money,28.0,9.0,Yes,Austin
2364,2023-06-17,15:25:48,2464,Olives,33.18,In-person,Le Travi,On Hold,1.0,recieved better price elsewhere,,0.0,No,Plano
2365,2024-02-18,13:58:55,2465,Quiche,21.47,In-person,Demoloftas,Cancelled,2.0,too much waiting,,0.0,Yes,Austin
2366,2023-09-13,18:24:20,2466,Quiche,24.68,Online,Brussels Mussels ,Delivered,4.0,Worth,45.0,29.0,Yes,Austin
2367,2023-08-03,12:02:16,2467,Olives,13.36,Online,Selfish,On Hold,3.0,Not required,,0.0,Yes,Plano
2368,2023-07-17,12:04:07,2468,Soup of the day,12.09,In-person,Stebuklai,On Hold,1.0,too much waiting,,0.0,Yes,San Antonio
2369,2023-12-08,01:46:27,2469,Olives,20.14,In-person,Selfish,On Hold,2.0,Not required,,0.0,No,Austin
2370,2023-11-14,22:22:01,2470,Quiche,12.97,Online,Selfish,Delivered,2.0,Difficult to order,73.0,15.0,Yes,Austin
2371,2023-12-09,04:43:18,2471,Olives,14.15,In-person,Sushi Masters,Cancelled,0.0,too much waiting,,0.0,Yes,Dallas
2372,2023-11-24,15:32:43,2472,Soup of the day,42.52,In-person,Veranda,On Hold,1.0,Not required,,0.0,No,San Antonio
2373,2024-01-27,08:52:51,2473,Quiche,11.55,Online,Demoloftas,Delivered,3.0,Stale food,38.0,18.0,No,Dallas
2374,2023-11-10,23:36:55,2474,Olives,36.36,Online,Gaspar,On Hold,1.0,too much waiting,,0.0,Yes,Plano
2375,2023-12-30,02:17:05,2475,Soup of the day,20.9,In-person,Stebuklai,Delivered,4.0,Will order again,32.0,16.0,No,Corpus Christi
2376,2024-01-18,17:26:10,2476,Quiche,44.86,In-person,Augustin,Cancelled,1.0,recieved better price elsewhere,,0.0,No,Houston
2377,2024-03-30,18:22:05,2477,Soup of the day,29.4,Online,Le Travi,On Hold,0.0,Not required,,0.0,Yes,Plano
2378,2023-10-22,20:13:15,2478,Quiche,22.22,In-person,Stebuklai,Delivered,4.0,value for money,24.0,9.0,Yes,San Antonio
2379,2023-08-30,05:02:17,2479,Olives,30.71,In-person,Demoloftas,On Hold,2.0,too much waiting,,0.0,Yes,Corpus Christi
2380,2023-09-25,22:19:53,2480,Soup of the day,25.28,In-person,Saint German,Delivered,3.0,Fast delivery,33.0,19.0,Yes,Plano
2381,2023-07-08,22:07:14,2481,Quiche,32.57,Online,Telegrafas,Cancelled,1.0,delay in order,,0.0,Yes,San Antonio
2382,2023-09-15,12:15:52,2482,Soup of the day,14.58,In-person,Stebuklai,Cancelled,1.0,Not required,,0.0,No,Corpus Christi
2383,2024-02-04,20:04:03,2483,Soup of the day,49.88,In-person,Demoloftas,Delivered,2.0,will never order again,49.0,10.0,No,Dallas
2384,2024-03-29,03:03:37,2484,Olives,27.02,Online,Da Antonio,Cancelled,1.0,bad experience,,0.0,Yes,Austin
2385,2023-09-22,18:11:10,2485,Soup of the day,23.93,Online,Augustin,On Hold,1.0,,,0.0,Yes,Plano
2386,2023-05-12,11:53:06,2486,Quiche,38.41,In-person,Da Antonio,Cancelled,3.0,delay in order,,0.0,Yes,Plano
2387,2023-10-01,15:30:00,2487,Quiche,24.56,Online,Le Travi,On Hold,2.0,too much waiting,,0.0,Yes,Corpus Christi
2388,2023-06-13,15:22:30,2488,Quiche,43.33,Online,Le Travi,Cancelled,1.0,delay in order,,0.0,No,Austin
2389,2023-05-09,05:39:28,2489,Quiche,28.17,In-person,Stebuklai,Cancelled,2.0,Not required,,0.0,No,Plano
2390,2024-02-07,22:09:27,2490,Olives,38.78,Online,Veranda,On Hold,1.0,delay in order,,0.0,Yes,Plano
2391,2023-12-24,13:48:45,2491,Soup of the day,14.3,In-person,Stebuklai,Cancelled,0.0,didnt recieve delivery,,0.0,No,Corpus Christi
2392,2024-01-15,16:32:53,2492,Olives,43.84,In-person,Veranda,On Hold,2.0,delay in order,,0.0,No,Houston
2393,2023-12-06,22:24:35,2493,Soup of the day,39.43,Online,Sushi Masters,On Hold,1.0,bad experience,,0.0,Yes,Corpus Christi
2394,2023-07-12,00:49:57,2494,Soup of the day,18.47,In-person,Saint German,Cancelled,2.0,delay in order,,0.0,Yes,Corpus Christi
2395,2024-03-07,16:10:25,2495,Soup of the day,15.81,In-person,Demoloftas,Cancelled,2.0,too much waiting,,0.0,No,Corpus Christi
2396,2024-04-10,19:11:10,2496,Olives,22.65,In-person,Le Travi,On Hold,2.0,recieved better price elsewhere,,0.0,No,Houston
2397,2023-08-28,17:29:09,2497,Soup of the day,49.04,In-person,Le Travi,Delivered,5.0,amazing taste,37.0,12.0,No,Austin
2398,2023-06-24,11:14:50,2498,Olives,20.27,In-person,Selfish,Cancelled,2.0,delay in order,,0.0,No,Dallas
2399,2023-08-18,09:46:33,2499,Quiche,28.25,Online,Le Travi,Cancelled,0.0,bad experience,,0.0,Yes,Plano
2400,2023-08-11,14:32:41,2500,Quiche,11.2,Online,Le Travi,Delivered,4.0,fresh food,40.0,19.0,No,Corpus Christi
2401,2024-02-20,14:39:15,2501,Soup of the day,25.89,In-person,Gaspar,Delivered,4.0,Awesome experience,42.0,31.0,Yes,Plano
2402,2024-01-11,13:03:32,2502,Olives,32.85,In-person,Veranda,Cancelled,2.0,bad experience,,0.0,No,Dallas
2403,2024-01-24,14:50:22,2503,Quiche,48.12,Online,Veranda,Cancelled,2.0,bad experience,,0.0,No,Plano
2404,2023-05-12,07:25:20,2504,Olives,30.67,In-person,Gaspar,Cancelled,1.0,Not required,,0.0,Yes,Dallas
2405,2024-03-11,00:55:33,2505,Olives,42.76,In-person,Gaspar,Delivered,4.0,reasonable pricing,47.0,8.0,Yes,Austin
2406,2023-07-24,19:43:28,2506,Soup of the day,31.89,In-person,Augustin,Cancelled,2.0,too much waiting,,0.0,No,Austin
2407,2023-12-10,03:23:42,2507,Quiche,11.63,Online,Telegrafas,Delivered,4.0,value for money,24.0,10.0,No,Dallas
2408,2024-03-05,12:36:11,2508,Soup of the day,22.6,In-person,Brussels Mussels ,Delivered,5.0,Complicated procedure,24.0,10.0,Yes,Dallas
2409,2024-01-14,05:53:27,2509,Soup of the day,33.02,Online,Selfish,On Hold,2.0,delay in order,,0.0,No,San Antonio
2410,2023-05-27,09:03:06,2510,Quiche,48.02,In-person,Gaspar,Delivered,2.0,Prompt delivery,48.0,29.0,Yes,Houston
2411,2024-01-08,17:04:21,2511,Quiche,44.37,In-person,Sushi Masters,On Hold,2.0,too much waiting,,0.0,Yes,Houston
2412,2023-11-21,13:16:49,2512,Olives,19.13,Online,Saint German,Delivered,2.0,food leakage ,78.0,61.0,No,Corpus Christi
2413,2024-04-08,16:06:35,2513,Quiche,18.8,Online,Telegrafas,Delivered,4.0,amazing taste,48.0,27.0,No,Plano
2414,2023-09-04,19:16:54,2514,Olives,18.05,In-person,Le Travi,On Hold,2.0,delay in order,,0.0,Yes,Plano
2415,2023-11-05,00:55:34,2515,Olives,46.9,In-person,Selfish,On Hold,3.0,delay in order,,0.0,Yes,Dallas
2416,2023-09-26,09:35:42,2516,Olives,44.11,In-person,Brussels Mussels ,On Hold,2.0,didnt recieve delivery,,0.0,Yes,Corpus Christi
2417,2023-12-25,04:08:16,2517,Quiche,41.0,Online,Brussels Mussels ,On Hold,3.0,delay in order,,0.0,Yes,Dallas
2418,2023-09-09,04:35:56,2518,Soup of the day,25.71,In-person,Augustin,On Hold,0.0,didnt recieve delivery,,0.0,Yes,Houston
2419,2023-05-10,03:23:09,2519,Olives,30.18,Online,Sushi Masters,On Hold,2.0,,,0.0,Yes,Corpus Christi
2420,2024-03-06,15:17:08,2520,Soup of the day,28.57,In-person,Brussels Mussels ,On Hold,0.0,recieved better price elsewhere,,0.0,No,Corpus Christi
2421,2024-03-25,19:45:22,2521,Soup of the day,20.14,In-person,Da Antonio,Delivered,4.0,good packaging,46.0,28.0,No,Plano
2422,2023-09-12,17:32:21,2522,Quiche,30.2,In-person,Demoloftas,Delivered,3.0,food leakage ,39.0,17.0,Yes,Houston
2423,2023-07-08,11:47:37,2523,Soup of the day,11.22,In-person,Le Travi,On Hold,0.0,,,0.0,No,Austin
2424,2023-07-28,08:07:22,2524,Soup of the day,15.27,In-person,Da Antonio,Cancelled,2.0,too much waiting,,0.0,Yes,Houston
2425,2024-04-01,07:26:53,2525,Quiche,45.46,In-person,Brussels Mussels ,On Hold,0.0,Not required,,0.0,Yes,Houston
2426,2023-10-17,18:51:49,2526,Olives,40.07,In-person,Brussels Mussels ,Cancelled,0.0,didnt recieve delivery,,0.0,Yes,Dallas
2427,2023-07-26,13:05:59,2527,Soup of the day,26.91,Online,Selfish,Delivered,3.0,Nice,23.0,12.0,No,Plano
2428,2024-03-03,08:30:48,2528,Quiche,30.69,In-person,Brussels Mussels ,Delivered,4.0,good quantity,24.0,10.0,No,Austin
2429,2023-07-02,18:33:52,2529,Soup of the day,24.8,In-person,Augustin,Cancelled,0.0,recieved better price elsewhere,,0.0,Yes,Houston
2430,2024-03-20,02:54:37,2530,Soup of the day,39.63,In-person,Da Antonio,Delivered,4.0,Difficult to order,21.0,10.0,Yes,Houston
2431,2023-11-17,16:49:07,2531,Olives,41.37,In-person,Gaspar,On Hold,1.0,recieved better price elsewhere,,0.0,No,Dallas
2432,2023-06-11,03:10:16,2532,Soup of the day,40.53,Online,Gaspar,Cancelled,0.0,too much waiting,,0.0,No,Corpus Christi
2433,2023-12-01,15:13:27,2533,Quiche,38.9,Online,Selfish,Cancelled,1.0,bad experience,,0.0,Yes,San Antonio
2434,2023-09-15,22:58:56,2534,Soup of the day,18.18,In-person,Gaspar,Delivered,5.0,Will order again,33.0,20.0,Yes,Plano
2435,2023-11-23,01:57:32,2535,Olives,23.52,In-person,Saint German,Cancelled,2.0,too much waiting,,0.0,No,Plano
2436,2023-04-23,14:17:59,2536,Olives,28.79,Online,Sushi Masters,Cancelled,3.0,didnt recieve delivery,,0.0,No,Plano
2437,2023-08-04,20:57:10,2537,Quiche,23.23,Online,Da Antonio,Cancelled,0.0,bad experience,,0.0,Yes,Houston
2438,2024-03-21,07:07:38,2538,Olives,40.2,Online,Demoloftas,Delivered,5.0,fresh food,34.0,11.0,Yes,Houston
2439,2024-03-07,20:20:02,2539,Soup of the day,23.17,In-person,Gaspar,Cancelled,1.0,too much waiting,,0.0,Yes,Houston
2440,2023-05-05,15:37:24,2540,Olives,15.53,Online,Le Travi,Cancelled,1.0,bad experience,,0.0,Yes,Corpus Christi
2441,2023-07-16,00:32:59,2541,Quiche,25.96,Online,Da Antonio,On Hold,1.0,didnt recieve delivery,,0.0,Yes,San Antonio
2442,2023-11-24,07:56:04,2542,Olives,49.2,In-person,Selfish,On Hold,0.0,didnt recieve delivery,,0.0,Yes,Houston
2443,2023-12-02,18:20:16,2543,Olives,19.04,In-person,Sushi Masters,Cancelled,1.0,Not required,,0.0,No,Plano
2444,2024-01-25,14:46:33,2544,Olives,34.49,In-person,Brussels Mussels ,Delivered,4.0,good quantity,25.0,13.0,No,Corpus Christi
2445,2023-12-29,17:26:11,2545,Quiche,27.32,Online,Stebuklai,Cancelled,3.0,,,0.0,No,Plano
2446,2023-07-19,01:31:11,2546,Olives,12.84,Online,Augustin,Delivered,4.0,Hygenic food,46.0,21.0,Yes,Dallas
2447,2024-03-04,18:35:30,2547,Olives,29.52,Online,Gaspar,On Hold,2.0,didnt recieve delivery,,0.0,Yes,San Antonio
2448,2024-03-31,12:03:54,2548,Soup of the day,38.09,Online,Le Travi,On Hold,2.0,too much waiting,,0.0,No,Austin
2449,2023-06-18,03:57:36,2549,Quiche,30.53,In-person,Sushi Masters,Cancelled,1.0,,,0.0,No,Houston
2450,2023-09-29,16:32:02,2550,Olives,44.88,Online,Gaspar,Delivered,4.0,good packaging,21.0,9.0,Yes,Austin
2451,2023-09-07,14:23:42,2551,Quiche,21.56,In-person,Le Travi,Delivered,2.0,Nice,52.0,39.0,No,Houston
2452,2023-12-02,04:32:43,2552,Olives,13.45,Online,Augustin,Delivered,4.0,Nice,28.0,17.0,No,San Antonio
2453,2023-10-22,05:32:48,2553,Olives,47.46,Online,Le Travi,Cancelled,2.0,bad experience,,0.0,Yes,San Antonio
2454,2023-09-21,19:14:48,2554,Olives,25.13,Online,Augustin,Delivered,3.0,Tasty food,30.0,8.0,No,Plano
2455,2024-01-08,13:23:24,2555,Soup of the day,33.06,In-person,Sushi Masters,On Hold,2.0,bad experience,,0.0,No,San Antonio
2456,2023-09-09,04:16:19,2556,Soup of the day,41.68,Online,Veranda,Delivered,4.0,good quantity,41.0,13.0,No,Corpus Christi
2457,2024-02-03,05:02:10,2557,Soup of the day,22.97,In-person,Saint German,Delivered,4.0,Food not good,24.0,12.0,Yes,Corpus Christi
2458,2023-04-21,01:38:21,2558,Quiche,38.65,In-person,Selfish,Cancelled,3.0,recieved better price elsewhere,,0.0,Yes,Austin
2459,2023-09-20,01:30:57,2559,Quiche,15.42,In-person,Gaspar,Cancelled,3.0,recieved better price elsewhere,,0.0,No,Austin
2460,2023-08-30,14:26:49,2560,Soup of the day,21.65,In-person,Gaspar,Cancelled,0.0,delay in order,,0.0,No,San Antonio
2461,2024-04-14,17:30:52,2561,Quiche,15.79,Online,Sushi Masters,Cancelled,0.0,Not required,,0.0,Yes,Austin
2462,2023-05-02,08:51:31,2562,Olives,42.45,Online,Veranda,Cancelled,1.0,bad experience,,0.0,Yes,Corpus Christi
2463,2024-03-29,19:28:32,2563,Olives,18.91,In-person,Saint German,Delivered,3.0,good packaging,30.0,12.0,Yes,Houston
2464,2023-06-16,08:26:06,2564,Olives,38.7,In-person,Saint German,Delivered,5.0,Difficult to order,22.0,11.0,Yes,Dallas
2465,2023-09-23,12:19:54,2565,Soup of the day,47.73,Online,Gaspar,Cancelled,2.0,bad experience,,0.0,Yes,Corpus Christi
2466,2023-06-07,03:35:41,2566,Quiche,31.11,Online,Selfish,Cancelled,1.0,,,0.0,No,Plano
2467,2023-08-31,16:51:16,2567,Soup of the day,31.6,In-person,Brussels Mussels ,Delivered,3.0,Prompt delivery,45.0,27.0,Yes,Dallas
2468,2023-06-17,16:46:05,2568,Quiche,28.44,Online,Augustin,Cancelled,0.0,recieved better price elsewhere,,0.0,No,Austin
2469,2023-09-18,02:22:44,2569,Olives,23.04,Online,Telegrafas,On Hold,1.0,bad experience,,0.0,No,Plano
2470,2023-09-26,15:11:16,2570,Soup of the day,29.03,Online,Gaspar,Delivered,3.0,nice meal,33.0,16.0,Yes,Dallas
2471,2023-07-05,23:36:47,2571,Quiche,34.11,In-person,Brussels Mussels ,On Hold,2.0,Not required,,0.0,Yes,Dallas
2472,2024-02-06,18:22:36,2572,Quiche,49.44,In-person,Gaspar,Delivered,5.0,Coupon applied,28.0,16.0,Yes,Austin
2473,2024-03-22,18:36:41,2573,Olives,47.51,In-person,Brussels Mussels ,Delivered,5.0,fullfilling stomach,43.0,12.0,No,Plano
2474,2023-10-11,12:36:54,2574,Soup of the day,44.49,In-person,Gaspar,Delivered,3.0,Will order again,38.0,26.0,Yes,Corpus Christi
2475,2023-06-04,22:49:14,2575,Soup of the day,45.57,In-person,Sushi Masters,Delivered,4.0,will never order again,36.0,22.0,No,Corpus Christi
2476,2023-12-27,03:58:54,2576,Soup of the day,28.71,Online,Telegrafas,Delivered,4.0,will never order again,36.0,24.0,Yes,Plano
2477,2023-11-11,14:09:36,2577,Olives,36.3,Online,Da Antonio,Delivered,4.0,Stale food,45.0,24.0,No,Dallas
2478,2023-05-16,14:22:09,2578,Soup of the day,45.8,Online,Da Antonio,Delivered,2.0,Worth,51.0,10.0,No,Plano
2479,2023-12-28,18:26:13,2579,Olives,25.72,In-person,Demoloftas,Cancelled,2.0,delay in order,,0.0,Yes,Corpus Christi
2480,2024-03-21,06:00:09,2580,Olives,48.47,Online,Augustin,Cancelled,0.0,too much waiting,,0.0,Yes,Plano
2481,2024-02-11,18:52:26,2581,Olives,26.63,In-person,Sushi Masters,Cancelled,1.0,delay in order,,0.0,No,Houston
2482,2023-12-01,06:58:36,2582,Quiche,34.04,In-person,Telegrafas,On Hold,1.0,recieved better price elsewhere,,0.0,No,Austin
2483,2023-11-01,03:15:20,2583,Soup of the day,38.39,In-person,Veranda,Delivered,3.0,value for money,33.0,10.0,Yes,Corpus Christi
2484,2024-03-02,19:38:51,2584,Soup of the day,48.02,In-person,Brussels Mussels ,Cancelled,2.0,didnt recieve delivery,,0.0,No,Austin
2485,2023-11-20,20:12:44,2585,Olives,19.78,In-person,Augustin,Cancelled,2.0,Not required,,0.0,No,Houston
2486,2023-10-10,18:00:42,2586,Olives,39.85,In-person,Telegrafas,Cancelled,1.0,Not required,,0.0,Yes,Dallas
2487,2023-08-02,06:41:02,2587,Soup of the day,30.83,Online,Saint German,Delivered,4.0,reasonable pricing,43.0,12.0,Yes,San Antonio
2488,2023-04-28,11:44:52,2588,Olives,20.74,In-person,Augustin,Delivered,3.0,good packaging,33.0,15.0,No,Corpus Christi
2489,2023-07-12,21:49:12,2589,Soup of the day,41.06,Online,Sushi Masters,On Hold,1.0,delay in order,,0.0,No,Dallas
2490,2023-05-17,05:09:14,2590,Quiche,32.09,In-person,Demoloftas,On Hold,1.0,recieved better price elsewhere,,0.0,Yes,Houston
2491,2023-06-15,15:56:38,2591,Olives,36.44,Online,Sushi Masters,Delivered,3.0,Easy to order,29.0,13.0,Yes,Plano
2492,2023-09-11,08:44:32,2592,Soup of the day,22.92,In-person,Brussels Mussels ,On Hold,2.0,recieved better price elsewhere,,0.0,Yes,Houston
2493,2023-05-13,13:17:20,2593,Olives,29.25,In-person,Da Antonio,Cancelled,2.0,recieved better price elsewhere,,0.0,No,Austin
2494,2024-02-21,15:15:44,2594,Soup of the day,34.69,Online,Le Travi,On Hold,1.0,Not required,,0.0,Yes,Plano
2495,2023-05-26,16:46:05,2595,Soup of the day,26.2,In-person,Stebuklai,Cancelled,3.0,delay in order,,0.0,No,Dallas
2496,2023-05-06,12:40:33,2596,Olives,17.93,In-person,Le Travi,On Hold,1.0,,,0.0,Yes,Plano
2497,2023-12-30,22:48:58,2597,Quiche,48.47,Online,Veranda,Cancelled,2.0,too much waiting,,0.0,Yes,Austin
2498,2024-02-16,14:38:41,2598,Soup of the day,30.46,Online,Selfish,On Hold,0.0,recieved better price elsewhere,,0.0,No,Houston
2499,2023-08-23,10:49:29,2599,Soup of the day,39.36,In-person,Stebuklai,On Hold,2.0,bad experience,,0.0,Yes,Dallas
2500,2023-12-29,02:12:38,2600,Soup of the day,26.44,Online,Sushi Masters,Delivered,2.0,Will order again,56.0,15.0,No,San Antonio
2501,2023-07-31,16:55:14,2601,Quiche,24.21,Online,Telegrafas,Delivered,4.0,Will order again,42.0,30.0,Yes,San Antonio
2502,2023-10-25,00:04:41,2602,Quiche,26.29,In-person,Brussels Mussels ,Cancelled,1.0,Not required,,0.0,Yes,Houston
2503,2023-05-06,07:37:58,2603,Olives,26.37,Online,Gaspar,Delivered,2.0,Delicious food,43.0,8.0,Yes,Dallas
2504,2024-03-31,07:48:34,2604,Quiche,31.77,In-person,Veranda,Cancelled,2.0,delay in order,,0.0,Yes,Dallas
2505,2023-10-03,05:01:38,2605,Olives,31.74,Online,Selfish,Delivered,5.0,Easy to order,48.0,21.0,Yes,Plano
2506,2023-07-16,21:08:23,2606,Olives,29.89,In-person,Da Antonio,Delivered,4.0,Nice,26.0,9.0,No,Corpus Christi
2507,2024-01-26,22:22:30,2607,Quiche,15.39,In-person,Veranda,Cancelled,1.0,Not required,,0.0,No,Houston
2508,2023-10-12,12:51:22,2608,Olives,29.84,In-person,Augustin,On Hold,0.0,didnt recieve delivery,,0.0,No,Plano
2509,2023-07-20,01:50:37,2609,Quiche,16.76,Online,Selfish,Cancelled,0.0,recieved better price elsewhere,,0.0,Yes,Houston
2510,2024-01-02,18:29:42,2610,Olives,15.05,In-person,Demoloftas,Cancelled,0.0,didnt recieve delivery,,0.0,Yes,Austin
2511,2023-07-24,00:57:45,2611,Quiche,47.31,Online,Brussels Mussels ,Cancelled,1.0,didnt recieve delivery,,0.0,Yes,Houston
2512,2024-03-16,23:07:29,2612,Quiche,34.2,In-person,Sushi Masters,Delivered,2.0,reasonable pricing,78.0,38.0,Yes,Plano
2513,2024-03-07,18:08:17,2613,Olives,36.38,In-person,Saint German,Delivered,4.0,High price,32.0,15.0,No,Dallas
2514,2023-11-17,02:16:43,2614,Soup of the day,26.07,In-person,Saint German,Delivered,4.0,value for money,22.0,8.0,No,Houston
